iteration	train_loss	train_acc	n_params	class_imbalance	agg	batch_norm	batch_size	conv_layers	depth	hidden_size	include_dists	init_conv_dim	kernel_size	lr	n_heads	n_smps	n_snps	pool	stride	tokenizer	use_vit
247	0.631565511226654	0.7109375	137603	0.30078125	max		256		1	128	False			0.001	8	100	36			mlp	True
248	0.5675472617149353	0.765625	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
249	0.6028730273246765	0.7109375	137603	0.296875	max		256		1	128	False			0.001	8	100	36			mlp	True
250	0.610988199710846	0.703125	137603	0.32421875	max		256		1	128	False			0.001	8	100	36			mlp	True
251	0.5457123517990112	0.76953125	137603	0.31640625	max		256		1	128	False			0.001	8	100	36			mlp	True
252	0.534857988357544	0.7421875	137603	0.28125	max		256		1	128	False			0.001	8	100	36			mlp	True
253	0.5821927189826965	0.69921875	137603	0.296875	max		256		1	128	False			0.001	8	100	36			mlp	True
254	0.6213542222976685	0.69921875	137603	0.31640625	max		256		1	128	False			0.001	8	100	36			mlp	True
255	0.5768062472343445	0.734375	137603	0.3203125	max		256		1	128	False			0.001	8	100	36			mlp	True
256	0.5346555113792419	0.7890625	137603	0.31640625	max		256		1	128	False			0.001	8	100	36			mlp	True
257	0.6206561326980591	0.75	137603	0.28125	max		256		1	128	False			0.001	8	100	36			mlp	True
258	0.5737903714179993	0.71484375	137603	0.31640625	max		256		1	128	False			0.001	8	100	36			mlp	True
259	0.5948415398597717	0.71875	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
260	0.5366828441619873	0.765625	137603	0.26953125	max		256		1	128	False			0.001	8	100	36			mlp	True
261	0.5448401570320129	0.7578125	137603	0.30859375	max		256		1	128	False			0.001	8	100	36			mlp	True
