iteration	train_loss	train_acc	n_params	class_imbalance	agg	batch_norm	batch_size	conv_layers	depth	hidden_size	include_dists	init_conv_dim	kernel_size	lr	n_heads	n_smps	n_snps	pool	stride	tokenizer	use_vit
152	0.4548461437225342	0.8125	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
153	0.4187873601913452	0.80859375	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
154	0.40774473547935486	0.796875	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
155	0.45310351252555847	0.77734375	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
156	0.4696230888366699	0.80078125	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
157	0.4425152838230133	0.8125	76546	0.46875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
158	0.42420074343681335	0.8359375	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
159	0.44028139114379883	0.7890625	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
160	0.47194579243659973	0.79296875	76546	0.4609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
161	0.4595072269439697	0.765625	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
162	0.41303449869155884	0.83203125	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
163	0.4476092457771301	0.80859375	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
164	0.38236337900161743	0.83984375	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
165	0.4642479419708252	0.796875	76546	0.4609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
166	0.4298979341983795	0.80859375	76546	0.46875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
167	0.48066774010658264	0.7421875	76546	0.46875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
168	0.3988114893436432	0.84375	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
169	0.42836734652519226	0.8046875	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
170	0.47024422883987427	0.77734375	76546	0.45703125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
171	0.49381503462791443	0.72265625	76546	0.4765625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
172	0.45399990677833557	0.77734375	76546	0.5	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
173	0.48227325081825256	0.7890625	76546	0.48828125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
174	0.46752211451530457	0.79296875	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
175	0.42822080850601196	0.796875	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
176	0.4825531244277954	0.75390625	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
177	0.43515104055404663	0.81640625	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
178	0.4318755567073822	0.80859375	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
179	0.42105668783187866	0.83984375	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
180	0.4377637505531311	0.8046875	76546	0.453125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
181	0.433675080537796	0.80859375	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
182	0.42541906237602234	0.80859375	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
183	0.38918060064315796	0.81640625	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
184	0.449516624212265	0.796875	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
185	0.42348355054855347	0.80859375	76546	0.4296875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
186	0.432430237531662	0.828125	76546	0.48828125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
187	0.45476028323173523	0.7890625	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
188	0.41383370757102966	0.83203125	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
189	0.4128076434135437	0.828125	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
190	0.39172133803367615	0.84375	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
191	0.42139139771461487	0.7890625	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
192	0.4314931035041809	0.8046875	76546	0.46875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
193	0.4123605489730835	0.79296875	76546	0.46875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
194	0.3749730885028839	0.8515625	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
195	0.42251476645469666	0.78515625	76546	0.4453125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
196	0.45057928562164307	0.8125	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
197	0.43379637598991394	0.80859375	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
198	0.36582982540130615	0.8515625	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
199	0.4718513488769531	0.75	76546	0.48828125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
200	0.3896426260471344	0.82421875	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
201	0.37739694118499756	0.84375	76546	0.46484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
202	0.40548843145370483	0.8046875	76546	0.4375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
203	0.3966144025325775	0.8203125	76546	0.4765625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
204	0.37282633781433105	0.85546875	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
205	0.37331971526145935	0.83984375	76546	0.4609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
206	0.4159858524799347	0.80078125	76546	0.4453125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
207	0.466091513633728	0.73828125	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
208	0.4800497889518738	0.7421875	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
209	0.4324248731136322	0.8046875	76546	0.46875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
210	0.4075830280780792	0.8046875	76546	0.44921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
211	0.3539067506790161	0.84765625	76546	0.4609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
212	0.34904852509498596	0.84765625	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
213	0.296232670545578	0.89453125	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
214	0.3873479664325714	0.83203125	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
215	0.3717470169067383	0.8203125	76546	0.4609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
216	0.4164292812347412	0.7890625	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
217	0.42944347858428955	0.7890625	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
218	0.41211771965026855	0.8203125	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
219	0.40502816438674927	0.8203125	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
220	0.36789965629577637	0.80859375	76546	0.38671875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
221	0.3941787779331207	0.81640625	76546	0.5	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
222	0.3885960578918457	0.83203125	76546	0.46484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
223	0.3511580526828766	0.83984375	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
224	0.4123184382915497	0.78125	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
225	0.3594253659248352	0.859375	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
226	0.46704649925231934	0.8046875	76546	0.4765625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
227	0.4455966353416443	0.78515625	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
228	0.4075520634651184	0.8125	76546	0.4765625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
