iteration	train_loss	train_acc	n_params	class_imbalance	agg	batch_norm	batch_size	conv_layers	depth	hidden_size	include_dists	init_conv_dim	kernel_size	lr	n_heads	n_smps	n_snps	pool	stride	tokenizer	use_vit
115	0.5039839148521423	0.71875	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
116	0.5333789587020874	0.703125	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
117	0.49772924184799194	0.78125	76546	0.45703125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
118	0.6248673796653748	0.6953125	76546	0.4609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
119	0.4834176301956177	0.78125	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
120	0.4902750253677368	0.74609375	76546	0.45703125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
121	0.49929702281951904	0.7265625	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
122	0.44510066509246826	0.80078125	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
123	0.5564039945602417	0.74609375	76546	0.4453125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
124	0.4994417130947113	0.7578125	76546	0.46875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
125	0.4893356263637543	0.77734375	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
126	0.4639163911342621	0.75	76546	0.5	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
127	0.4822799265384674	0.77734375	76546	0.41015625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
128	0.5020171999931335	0.73828125	76546	0.45703125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
129	0.43832269310951233	0.80859375	76546	0.4609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
130	0.4110355079174042	0.83203125	76546	0.5	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
131	0.41597455739974976	0.84375	76546	0.4609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
132	0.5109395384788513	0.75	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
133	0.48105236887931824	0.75390625	76546	0.48828125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
134	0.445050984621048	0.83203125	76546	0.44921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
135	0.6122086644172668	0.71875	76546	0.46484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
136	0.4629144072532654	0.80078125	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
137	0.5451537370681763	0.69921875	76546	0.44921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
138	0.6054322719573975	0.65234375	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
139	0.4575009047985077	0.796875	76546	0.48828125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
140	0.5378388166427612	0.765625	76546	0.46484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
141	0.5201713442802429	0.76171875	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
142	0.44406554102897644	0.7890625	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
143	0.5111214518547058	0.7265625	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
144	0.5251072645187378	0.6875	76546	0.48828125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
145	0.48789048194885254	0.78515625	76546	0.4765625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
146	0.6174194812774658	0.6796875	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
147	0.5653342604637146	0.7109375	76546	0.40625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
148	0.5506492853164673	0.66015625	76546	0.4765625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
149	0.6415673494338989	0.6171875	76546	0.46484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
150	0.5464593768119812	0.7265625	76546	0.4765625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
151	0.4888516366481781	0.76953125	76546	0.4453125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
152	0.5763241052627563	0.69921875	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
153	0.46543172001838684	0.79296875	76546	0.4765625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
154	0.47343909740448	0.79296875	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
155	0.5921451449394226	0.64453125	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
156	0.5417060852050781	0.72265625	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
157	0.4964744746685028	0.7421875	76546	0.4609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
158	0.5271657109260559	0.70703125	76546	0.4609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
159	0.5968483686447144	0.6953125	76546	0.46875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
160	0.47501468658447266	0.796875	76546	0.46875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
161	0.47982996702194214	0.75390625	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
162	0.4713199734687805	0.76953125	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
163	0.45942768454551697	0.796875	76546	0.46875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
164	0.4802658259868622	0.7890625	76546	0.5	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
165	0.4626534581184387	0.77734375	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
