iteration	train_loss	train_acc	n_params	class_imbalance	agg	batch_norm	batch_size	conv_layers	depth	hidden_size	include_dists	init_conv_dim	kernel_size	lr	n_heads	n_smps	n_snps	pool	stride	tokenizer	use_vit
158	0.8198848366737366	0.578125	256899	0.30859375	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
159	0.7464628219604492	0.6640625	256899	0.30078125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
160	0.870482861995697	0.54296875	256899	0.2890625	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
161	0.8244438767433167	0.5859375	256899	0.31640625	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
162	0.8728017807006836	0.53515625	256899	0.3046875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
163	0.8259120583534241	0.578125	256899	0.3125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
164	0.7701382040977478	0.60546875	256899	0.3203125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
165	0.799972653388977	0.60546875	256899	0.31640625	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
166	0.7868583798408508	0.609375	256899	0.30078125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
167	0.814996600151062	0.5703125	256899	0.3046875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
168	0.8286855816841125	0.58203125	256899	0.30859375	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
169	0.7947682738304138	0.5703125	256899	0.3125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
170	0.7663190960884094	0.61328125	256899	0.2578125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
171	0.8185381293296814	0.5390625	256899	0.2890625	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
172	0.8179280161857605	0.53515625	256899	0.26171875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
173	0.789276123046875	0.6015625	256899	0.30859375	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
174	0.8959329128265381	0.5078125	256899	0.30859375	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
175	0.7639304399490356	0.671875	256899	0.29296875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
176	0.7972116470336914	0.609375	256899	0.3046875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
177	0.768369734287262	0.62890625	256899	0.3125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
178	0.8286807537078857	0.5546875	256899	0.30859375	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
179	0.8036721348762512	0.6015625	256899	0.30859375	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
180	0.8177328705787659	0.6171875	256899	0.32421875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
181	0.7309733033180237	0.6328125	256899	0.30859375	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
182	0.7916289567947388	0.6015625	256899	0.3203125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
183	0.7034511566162109	0.65234375	256899	0.3203125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
184	0.7827911376953125	0.56640625	256899	0.30859375	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
185	0.7721169590950012	0.58203125	256899	0.30859375	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
186	0.7391664385795593	0.61328125	256899	0.29296875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
187	0.7547656297683716	0.58984375	256899	0.29296875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
188	0.8358277082443237	0.5859375	256899	0.26953125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
189	0.803012490272522	0.5390625	256899	0.296875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
190	0.7572833299636841	0.62890625	256899	0.3046875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
191	0.8037164211273193	0.55859375	256899	0.328125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
192	0.7558332681655884	0.62109375	256899	0.30859375	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
193	0.7299453020095825	0.609375	256899	0.2265625	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
194	0.7690417170524597	0.61328125	256899	0.3203125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
195	0.7029529213905334	0.68359375	256899	0.3125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
196	0.781163215637207	0.6328125	256899	0.27734375	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
197	0.7183760404586792	0.60546875	256899	0.31640625	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
198	0.7702101469039917	0.61328125	256899	0.29296875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
199	0.7478757500648499	0.609375	256899	0.296875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
200	0.8101242184638977	0.6015625	256899	0.3125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
201	0.7868709564208984	0.5625	256899	0.3046875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
202	0.7392804622650146	0.59375	256899	0.30859375	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
203	0.7396655678749084	0.6328125	256899	0.30859375	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
204	0.6966365575790405	0.6796875	256899	0.328125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
205	0.7334157824516296	0.6640625	256899	0.3125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
206	0.7221399545669556	0.58984375	256899	0.3046875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
207	0.7324636578559875	0.62109375	256899	0.30859375	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
208	0.711361825466156	0.625	256899	0.3125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
209	0.7397971153259277	0.625	256899	0.3046875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
210	0.6843231916427612	0.6328125	256899	0.3125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
211	0.739684522151947	0.6015625	256899	0.3203125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
212	0.7133473753929138	0.65234375	256899	0.328125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
213	0.7513819336891174	0.6484375	256899	0.31640625	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
214	0.7312289476394653	0.63671875	256899	0.31640625	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
215	0.757540762424469	0.60546875	256899	0.32421875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
216	0.9169040322303772	0.49609375	256899	0.3046875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
217	0.7360166311264038	0.60546875	256899	0.29296875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
218	0.7729504108428955	0.61328125	256899	0.30078125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
219	0.7474613785743713	0.60546875	256899	0.28125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
220	0.8039160370826721	0.5703125	256899	0.3125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
221	0.826737642288208	0.59765625	256899	0.27734375	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
222	0.7204397916793823	0.640625	256899	0.25390625	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
223	0.6969331502914429	0.6484375	256899	0.28515625	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
224	0.7193976640701294	0.62109375	256899	0.328125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
225	0.734140157699585	0.63671875	256899	0.296875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
226	0.7498336434364319	0.625	256899	0.26171875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
227	0.7754713296890259	0.5625	256899	0.328125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
228	0.6836265325546265	0.65234375	256899	0.30078125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
229	0.7619774341583252	0.60546875	256899	0.3203125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
230	0.7038434743881226	0.65234375	256899	0.28125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
231	0.7853289842605591	0.5625	256899	0.296875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
232	0.7764996886253357	0.55859375	256899	0.32421875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
233	0.7844284772872925	0.6015625	256899	0.3046875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
234	0.7863680720329285	0.6015625	256899	0.31640625	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
235	0.7560224533081055	0.62109375	256899	0.28515625	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
236	0.7354071140289307	0.58203125	256899	0.3203125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
237	0.7643215656280518	0.62890625	256899	0.3125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
238	0.6948844790458679	0.6484375	256899	0.31640625	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
239	0.6814476847648621	0.6796875	256899	0.30078125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
240	0.6624606847763062	0.65625	256899	0.3125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
241	0.6473543643951416	0.66796875	256899	0.31640625	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
242	0.6407861113548279	0.703125	256899	0.32421875	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
243	0.6223747730255127	0.6796875	256899	0.28515625	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
244	0.7978149056434631	0.5703125	256899	0.30078125	max	False	256	2		128	False	32	5	0.001		100	36	False	1		False
