iteration	train_loss	train_acc	n_params	class_imbalance	agg	batch_norm	batch_size	conv_layers	depth	hidden_size	include_dists	init_conv_dim	kernel_size	lr	n_heads	n_smps	n_snps	pool	stride	tokenizer	use_vit
136	0.9050986170768738	0.5546875	137603	0.29296875	max		256		1	128	False			0.001	8	100	36			mlp	True
137	0.9636344313621521	0.46875	137603	0.328125	max		256		1	128	False			0.001	8	100	36			mlp	True
138	0.965003490447998	0.46484375	137603	0.2890625	max		256		1	128	False			0.001	8	100	36			mlp	True
139	0.9162498116493225	0.5546875	137603	0.29296875	max		256		1	128	False			0.001	8	100	36			mlp	True
140	0.9183675050735474	0.515625	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
141	0.9577817320823669	0.4765625	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
142	0.9318785071372986	0.5625	137603	0.31640625	max		256		1	128	False			0.001	8	100	36			mlp	True
143	1.011361002922058	0.51953125	137603	0.3203125	max		256		1	128	False			0.001	8	100	36			mlp	True
144	0.9345230460166931	0.52734375	137603	0.30859375	max		256		1	128	False			0.001	8	100	36			mlp	True
145	0.9180284738540649	0.5390625	137603	0.30078125	max		256		1	128	False			0.001	8	100	36			mlp	True
146	0.9392174482345581	0.5078125	137603	0.2890625	max		256		1	128	False			0.001	8	100	36			mlp	True
147	0.9240157008171082	0.515625	137603	0.29296875	max		256		1	128	False			0.001	8	100	36			mlp	True
148	0.9078971743583679	0.55078125	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
149	0.9438593983650208	0.48046875	137603	0.28125	max		256		1	128	False			0.001	8	100	36			mlp	True
150	0.9628658890724182	0.48046875	137603	0.29296875	max		256		1	128	False			0.001	8	100	36			mlp	True
151	0.8985854983329773	0.4765625	137603	0.2890625	max		256		1	128	False			0.001	8	100	36			mlp	True
152	0.9674339294433594	0.48046875	137603	0.29296875	max		256		1	128	False			0.001	8	100	36			mlp	True
153	0.9532594084739685	0.51171875	137603	0.28515625	max		256		1	128	False			0.001	8	100	36			mlp	True
154	0.9407374262809753	0.4921875	137603	0.31640625	max		256		1	128	False			0.001	8	100	36			mlp	True
155	0.9919838905334473	0.5	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
156	0.9978184103965759	0.44921875	137603	0.26171875	max		256		1	128	False			0.001	8	100	36			mlp	True
157	1.0391921997070312	0.42578125	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
158	0.9193572402000427	0.50390625	137603	0.32421875	max		256		1	128	False			0.001	8	100	36			mlp	True
159	0.9458073973655701	0.46875	137603	0.296875	max		256		1	128	False			0.001	8	100	36			mlp	True
160	0.9938045144081116	0.46484375	137603	0.296875	max		256		1	128	False			0.001	8	100	36			mlp	True
161	0.9309748411178589	0.45703125	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
162	0.9476418495178223	0.50390625	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
163	0.9165754318237305	0.54296875	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
164	0.9610881209373474	0.5	137603	0.32421875	max		256		1	128	False			0.001	8	100	36			mlp	True
165	0.9671891927719116	0.5	137603	0.328125	max		256		1	128	False			0.001	8	100	36			mlp	True
166	0.9571945071220398	0.5078125	137603	0.296875	max		256		1	128	False			0.001	8	100	36			mlp	True
167	0.9628416299819946	0.5078125	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
168	0.9830583333969116	0.4765625	137603	0.33203125	max		256		1	128	False			0.001	8	100	36			mlp	True
169	0.9086595773696899	0.52734375	137603	0.296875	max		256		1	128	False			0.001	8	100	36			mlp	True
170	0.9517498016357422	0.453125	137603	0.296875	max		256		1	128	False			0.001	8	100	36			mlp	True
171	0.9595472812652588	0.46484375	137603	0.27734375	max		256		1	128	False			0.001	8	100	36			mlp	True
172	0.9930587410926819	0.46484375	137603	0.296875	max		256		1	128	False			0.001	8	100	36			mlp	True
173	0.9215664267539978	0.5234375	137603	0.3203125	max		256		1	128	False			0.001	8	100	36			mlp	True
174	0.9092985987663269	0.51171875	137603	0.3203125	max		256		1	128	False			0.001	8	100	36			mlp	True
175	0.916359543800354	0.50390625	137603	0.30859375	max		256		1	128	False			0.001	8	100	36			mlp	True
176	0.9272541999816895	0.5234375	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
177	1.0025968551635742	0.45703125	137603	0.29296875	max		256		1	128	False			0.001	8	100	36			mlp	True
178	0.9105811715126038	0.52734375	137603	0.28125	max		256		1	128	False			0.001	8	100	36			mlp	True
179	0.9299558997154236	0.53125	137603	0.27734375	max		256		1	128	False			0.001	8	100	36			mlp	True
180	0.9476883411407471	0.52734375	137603	0.31640625	max		256		1	128	False			0.001	8	100	36			mlp	True
181	0.9077996015548706	0.53125	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
182	0.8939180970191956	0.5546875	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
183	0.9816566109657288	0.453125	137603	0.296875	max		256		1	128	False			0.001	8	100	36			mlp	True
184	0.9567474722862244	0.5078125	137603	0.32421875	max		256		1	128	False			0.001	8	100	36			mlp	True
185	0.9237425327301025	0.51171875	137603	0.2890625	max		256		1	128	False			0.001	8	100	36			mlp	True
186	0.9603524208068848	0.52734375	137603	0.3203125	max		256		1	128	False			0.001	8	100	36			mlp	True
187	0.9719330072402954	0.4765625	137603	0.30859375	max		256		1	128	False			0.001	8	100	36			mlp	True
188	0.9221110939979553	0.55078125	137603	0.328125	max		256		1	128	False			0.001	8	100	36			mlp	True
189	0.9305002093315125	0.54296875	137603	0.33203125	max		256		1	128	False			0.001	8	100	36			mlp	True
190	0.9034766554832458	0.515625	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
191	0.9276508092880249	0.51953125	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
192	0.9797887802124023	0.4609375	137603	0.29296875	max		256		1	128	False			0.001	8	100	36			mlp	True
193	0.9381627440452576	0.5	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
194	0.960116446018219	0.484375	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
195	0.9069931507110596	0.48046875	137603	0.30859375	max		256		1	128	False			0.001	8	100	36			mlp	True
196	0.9004963636398315	0.49609375	137603	0.30859375	max		256		1	128	False			0.001	8	100	36			mlp	True
197	0.8948949575424194	0.5	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
198	0.9532553553581238	0.515625	137603	0.30859375	max		256		1	128	False			0.001	8	100	36			mlp	True
199	0.9416500926017761	0.4921875	137603	0.32421875	max		256		1	128	False			0.001	8	100	36			mlp	True
200	0.8861149549484253	0.5546875	137603	0.31640625	max		256		1	128	False			0.001	8	100	36			mlp	True
201	0.9061833024024963	0.5625	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
202	0.8789904117584229	0.5546875	137603	0.296875	max		256		1	128	False			0.001	8	100	36			mlp	True
203	0.9141817688941956	0.53515625	137603	0.3203125	max		256		1	128	False			0.001	8	100	36			mlp	True
204	1.0227760076522827	0.5078125	137603	0.27734375	max		256		1	128	False			0.001	8	100	36			mlp	True
205	0.8993165493011475	0.54296875	137603	0.31640625	max		256		1	128	False			0.001	8	100	36			mlp	True
206	1.0236985683441162	0.48828125	137603	0.30859375	max		256		1	128	False			0.001	8	100	36			mlp	True
207	0.928799033164978	0.484375	137603	0.30078125	max		256		1	128	False			0.001	8	100	36			mlp	True
208	0.8917012214660645	0.6015625	137603	0.30078125	max		256		1	128	False			0.001	8	100	36			mlp	True
209	1.0226471424102783	0.49609375	137603	0.28125	max		256		1	128	False			0.001	8	100	36			mlp	True
210	0.9876236319541931	0.46484375	137603	0.29296875	max		256		1	128	False			0.001	8	100	36			mlp	True
211	0.944292426109314	0.4921875	137603	0.328125	max		256		1	128	False			0.001	8	100	36			mlp	True
212	0.9588481187820435	0.5	137603	0.3203125	max		256		1	128	False			0.001	8	100	36			mlp	True
213	0.9906429052352905	0.5234375	137603	0.32421875	max		256		1	128	False			0.001	8	100	36			mlp	True
214	0.9618712663650513	0.45703125	137603	0.296875	max		256		1	128	False			0.001	8	100	36			mlp	True
215	0.9376859068870544	0.52734375	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
216	0.9435700178146362	0.51171875	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
217	0.9902986288070679	0.46875	137603	0.29296875	max		256		1	128	False			0.001	8	100	36			mlp	True
218	0.9391381740570068	0.4921875	137603	0.296875	max		256		1	128	False			0.001	8	100	36			mlp	True
219	0.9416549801826477	0.515625	137603	0.29296875	max		256		1	128	False			0.001	8	100	36			mlp	True
220	0.9366308450698853	0.53125	137603	0.31640625	max		256		1	128	False			0.001	8	100	36			mlp	True
221	0.9800719618797302	0.44921875	137603	0.29296875	max		256		1	128	False			0.001	8	100	36			mlp	True
222	0.9214499592781067	0.53125	137603	0.33203125	max		256		1	128	False			0.001	8	100	36			mlp	True
223	0.9127764105796814	0.54296875	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
224	0.9146624803543091	0.53125	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
225	0.9555492401123047	0.5078125	137603	0.30859375	max		256		1	128	False			0.001	8	100	36			mlp	True
226	0.9100654721260071	0.5234375	137603	0.26953125	max		256		1	128	False			0.001	8	100	36			mlp	True
227	0.9318224191665649	0.50390625	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
228	0.9957963824272156	0.46484375	137603	0.32421875	max		256		1	128	False			0.001	8	100	36			mlp	True
229	0.9097006320953369	0.49609375	137603	0.265625	max		256		1	128	False			0.001	8	100	36			mlp	True
230	0.907024085521698	0.53515625	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
231	0.9097549915313721	0.51953125	137603	0.2734375	max		256		1	128	False			0.001	8	100	36			mlp	True
232	0.9807353019714355	0.44921875	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
233	0.9558234810829163	0.53125	137603	0.30078125	max		256		1	128	False			0.001	8	100	36			mlp	True
234	1.005557656288147	0.4609375	137603	0.2890625	max		256		1	128	False			0.001	8	100	36			mlp	True
235	0.9435444474220276	0.53125	137603	0.2734375	max		256		1	128	False			0.001	8	100	36			mlp	True
236	0.9173134565353394	0.5390625	137603	0.3203125	max		256		1	128	False			0.001	8	100	36			mlp	True
237	0.9200413227081299	0.55078125	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
238	0.9703639149665833	0.50390625	137603	0.31640625	max		256		1	128	False			0.001	8	100	36			mlp	True
239	0.9792335033416748	0.45703125	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
240	0.9500412344932556	0.51953125	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
241	0.9134159088134766	0.50390625	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
242	0.8779311180114746	0.54296875	137603	0.29296875	max		256		1	128	False			0.001	8	100	36			mlp	True
243	0.9218692779541016	0.515625	137603	0.32421875	max		256		1	128	False			0.001	8	100	36			mlp	True
244	0.9453707933425903	0.51171875	137603	0.30078125	max		256		1	128	False			0.001	8	100	36			mlp	True
245	0.9096680879592896	0.53515625	137603	0.3125	max		256		1	128	False			0.001	8	100	36			mlp	True
246	0.9430248141288757	0.4921875	137603	0.30078125	max		256		1	128	False			0.001	8	100	36			mlp	True
247	0.945773720741272	0.51171875	137603	0.30078125	max		256		1	128	False			0.001	8	100	36			mlp	True
248	0.9329484105110168	0.5078125	137603	0.3046875	max		256		1	128	False			0.001	8	100	36			mlp	True
249	0.9387567043304443	0.4921875	137603	0.296875	max		256		1	128	False			0.001	8	100	36			mlp	True
250	0.9270727038383484	0.50390625	137603	0.32421875	max		256		1	128	False			0.001	8	100	36			mlp	True
251	0.9666110277175903	0.4765625	137603	0.31640625	max		256		1	128	False			0.001	8	100	36			mlp	True
252	0.979732096195221	0.453125	137603	0.28125	max		256		1	128	False			0.001	8	100	36			mlp	True
253	0.9677512049674988	0.50390625	137603	0.296875	max		256		1	128	False			0.001	8	100	36			mlp	True
